RowID	Path	Record	RecordBytes	English	Korean	Status	Note
933	Data/NPCData/092.EDT	39	480	Ha, ha! Liquor license? We don't need no freakin' liquor license.	하하! 주류 판매 허가증? 우리한텐 그런 망할 게 필요 없어.	번역완료	batch RowID 888-1087
934	Data/NPCData/092.EDT	40	480	The boss is driving me crazy. Kingpin's driving everybody crazy. His favorite hooker disappeared, and he's tearing up the town looking for her.	보스 때문에 미치겠어. 킹핀이 모두를 들들 볶고 있다고. 제일 아끼던 매춘부가 사라져서 온 동네를 뒤집고 다니며 찾는 중이야.	번역완료	batch RowID 888-1087
935	Data/NPCData/092.EDT	41	480	It's been last call for the last hour. C'mon, it's time to go. I got to close it up here.	마지막 주문 끝난 지 벌써 한 시간이야. 자, 이제 가. 나도 문 닫아야 해.	번역완료	batch RowID 888-1087
936	Data/NPCData/093.EDT	1	480	Name's Spike. I'm in charge of customer service.	이름은 스파이크. 고객 서비스 담당이지.	번역완료	batch RowID 888-1087
937	Data/NPCData/093.EDT	2	480	Ya, what?	그래, 뭐?	번역완료	batch RowID 888-1087
938	Data/NPCData/093.EDT	3	480	Yer not from around here, are ya?	넌 이 동네 사람이 아니지?	번역완료	batch RowID 888-1087
939	Data/NPCData/093.EDT	4	480	Did ya check out Madame Layla's yet? Nice girls...	마담 레일라네는 가봤어? 여자들이 끝내주지...	번역완료	batch RowID 888-1087
940	Data/NPCData/093.EDT	5	480	Don't need it!	필요 없어!	번역완료	batch RowID 888-1087
941	Data/NPCData/093.EDT	6	480	Ya want to know something, ya ask Mr. Van Haussen.	뭐 알고 싶으면 반 하우센 씨한테 물어봐.	번역완료	batch RowID 888-1087
942	Data/NPCData/093.EDT	7	480	Ya looking to get your ass kicked?	한 대 처맞고 싶냐?	번역완료	batch RowID 888-1087
943	Data/NPCData/093.EDT	8	480	I already got a job.	난 이미 일 있어.	번역완료	batch RowID 888-1087
944	Data/NPCData/093.EDT	9	480	I can't move too good...	몸을 제대로 못 움직이겠어...	번역완료	batch RowID 888-1087
945	Data/NPCData/093.EDT	10	480	Take a hike.	꺼져.	번역완료	batch RowID 888-1087
946	Data/NPCData/093.EDT	11	480	A tip... It must be my smile.	팁이라... 내 미소가 마음에 들었나 보군.	번역완료	batch RowID 888-1087
947	Data/NPCData/093.EDT	12	480	Maybe this will make ya understand.	이러면 알아듣겠지.	번역완료	batch RowID 888-1087
948	Data/NPCData/093.EDT	13	480	Yer goose is cooked!	넌 이제 끝장이야!	번역완료	batch RowID 888-1087
949	Data/NPCData/093.EDT	14	480	What ya doing here? Mr. Van Haussen told ya it's closing time!	여기서 뭐 해? 반 하우센 씨가 문 닫을 시간이라고 했잖아!	번역완료	batch RowID 888-1087
950	Data/NPCData/093.EDT	15	480	I'll get him, Boss.	제가 처리하겠습니다, 보스.	번역완료	batch RowID 888-1087
951	Data/NPCData/093.EDT	16	480	You took money from Kingpin. He's says ya got 48 hours to give it back to him. If ya don't, he wants me to kill ya. Be prepared to pay more than ya took, cause that's the way the boss works these things. Ya been warned.	네가 킹핀 돈을 가져갔지. 보스가 48시간 안에 돌려주래. 안 그러면 내가 널 죽이라고 했어. 가져간 것보다 더 내야 할 거야. 보스는 원래 이런 식으로 처리하거든. 경고했다.	번역완료	batch RowID 888-1087
952	Data/NPCData/093.EDT	17	480	Guess you want to go in, hunh? Well, I guess you look okay.	들어가고 싶은 모양이군, 응? 뭐, 꼴은 괜찮아 보이네.	번역완료	batch RowID 888-1087
953	Data/NPCData/094.EDT	1	480	I'm Damon! Kingpin's personal bodyguard. Who the hell are you?	난 데이먼! 킹핀의 개인 경호원이지. 넌 대체 누구야?	번역완료	batch RowID 888-1087
954	Data/NPCData/094.EDT	2	480	You're back.	또 왔군.	번역완료	batch RowID 888-1087
955	Data/NPCData/094.EDT	3	480	Ya, whatever.	그래, 어쩌라고.	번역완료	batch RowID 888-1087
956	Data/NPCData/094.EDT	4	480	That's nice.	좋네.	번역완료	batch RowID 888-1087
957	Data/NPCData/094.EDT	5	480	I don't want it.	필요 없어.	번역완료	batch RowID 888-1087
958	Data/NPCData/094.EDT	6	480	Give it a rest.	그만 좀 해.	번역완료	batch RowID 888-1087
959	Data/NPCData/094.EDT	7	480	Threaten me again, and I'll be the last person you ever threaten!	한 번만 더 협박하면, 네가 마지막으로 협박한 사람이 내가 될 거다!	번역완료	batch RowID 888-1087
960	Data/NPCData/094.EDT	8	480	Already got a job.	이미 일 있어.	번역완료	batch RowID 888-1087
961	Data/NPCData/094.EDT	9	480	Heal me up, so I can kick your ass.	치료나 해줘. 그래야 네 엉덩이를 걷어차주지.	번역완료	batch RowID 888-1087
962	Data/NPCData/094.EDT	10	480	Why don't you go play your little war games somewhere else.	네 꼬맹이 전쟁놀이는 딴 데 가서 해.	번역완료	batch RowID 888-1087
963	Data/NPCData/094.EDT	11	480	I can't be bought.	난 돈으로 못 사.	번역완료	batch RowID 888-1087
964	Data/NPCData/094.EDT	12	480	Kingpin is expecting you. You'll find him in his gaming room to your right.	킹핀이 기다리고 있다. 오른쪽 게임실에 있어.	번역완료	batch RowID 888-1087
965	Data/NPCData/094.EDT	13	480	Oh, yeah?	오, 그래?	번역완료	batch RowID 888-1087
966	Data/NPCData/094.EDT	14	480	Suck on this, sleezeball!	이거나 처먹어, 쓰레기 자식아!	번역완료	batch RowID 888-1087
967	Data/NPCData/094.EDT	15	480	You're not expected, so you're not welcome.	약속된 손님이 아니니 환영 못 받아.	번역완료	batch RowID 888-1087
968	Data/NPCData/095.EDT	1	480	Well... who have we here?	어머... 이게 누구야?	번역완료	batch RowID 888-1087
969	Data/NPCData/095.EDT	2	480	Look who the cat dragged in.	어머, 누가 굴러들어 왔나 했더니.	번역완료	batch RowID 888-1087
970	Data/NPCData/095.EDT	3	480	So uh, you're a soldier...	그래서, 어... 군인이구나...	번역완료	batch RowID 888-1087
971	Data/NPCData/095.EDT	4	480	The country is beautiful this time of year, don't you think?	이맘때 이 나라 참 아름답지, 안 그래?	번역완료	batch RowID 888-1087
972	Data/NPCData/095.EDT	5	480	Well... thank you, but I'm already spoken for. I can't be taking gifts from just anyone.	어머... 고맙긴 한데, 난 이미 짝이 있어. 아무한테나 선물을 받을 순 없지.	번역완료	batch RowID 888-1087
973	Data/NPCData/095.EDT	6	480	My...aren't we the hurried one.	어머... 성격도 참 급하시네.	번역완료	batch RowID 888-1087
974	Data/NPCData/095.EDT	7	480	If you're trying to excite me with your forcefulness, it's working.	그렇게 거칠게 몰아붙여서 날 흥분시키려는 거라면, 제대로 먹히고 있어.	번역완료	batch RowID 888-1087
975	Data/NPCData/095.EDT	8	480	Me? A mercenary? Oh, I don't think so... I am an artiste.	나? 용병? 어머, 그럴 리가... 난 예술가야.	번역완료	batch RowID 888-1087
976	Data/NPCData/095.EDT	9	480	Oh... ah... ah... the PAIN!	오... 아... 아... 아파!	번역완료	batch RowID 888-1087
977	Data/NPCData/095.EDT	10	480	I'm so sorry, but you'll have to come back another time.	정말 미안하지만 다음에 다시 와줘.	번역완료	batch RowID 888-1087
978	Data/NPCData/095.EDT	11	480	I'll be sure to put this in my tip jar.	팁통에 잘 넣어둘게.	번역완료	batch RowID 888-1087
979	Data/NPCData/095.EDT	12	480	Look at those muscles... I bet you work out... Everything looks so tight.	저 근육 좀 봐... 운동 꽤 하나 봐... 온몸이 아주 탄탄하네.	번역완료	batch RowID 888-1087
980	Data/NPCData/095.EDT	13	480	So many big burly men... And it's not even my birthday.	덩치 큰 남자들이 이렇게나 많다니... 내 생일도 아닌데.	번역완료	batch RowID 888-1087
981	Data/NPCData/095.EDT	14	480	I hope you're not here to get an eagle on your shoulder. Simply everybody wants the eagle. Boring, boring, boring...they're so passe.	설마 어깨에 독수리 문신 하러 온 건 아니겠지. 너도나도 독수리만 찾는다니까. 지루해, 지루해, 지루해... 너무 한물갔어.	번역완료	batch RowID 888-1087
982	Data/NPCData/095.EDT	15	480	The moment I saw you, I saw wild peacock. A vibrant multi-colored peacock spreading its feathers of manhood across your...right buttock. Dancing euphoric, yet sitting determined, declaring its presence.	널 처음 본 순간, 야생 공작이 보였어. 화려한 색의 공작이 남성미 넘치는 깃털을 활짝 펴고 자네의... 오른쪽 엉덩이에 자리 잡는 거지. 황홀하게 춤추면서도 단단히 앉아 자기 존재를 선언하는 거야.	번역완료	batch RowID 888-1087
983	Data/NPCData/095.EDT	16	480	It won't hurt a bit... I promise.	조금도 안 아플 거야... 약속해.	번역완료	batch RowID 888-1087
984	Data/NPCData/095.EDT	17	480	I won't be doing tattoos forever, you know. No, my big burly man, Kyle Lemmons will one day be the proprietor of his own leather boutique... with custom embroidery done by you know who... Kyle Lemmons - artiste.	나도 평생 문신만 새기진 않을 거야. 아니지, 내 우람한 친구. 언젠가 이 카일 레먼스는 자기 이름을 건 가죽 부티크의 주인이 될 거라고... 맞춤 자수는 누가 하냐고? 바로 카일 레먼스, 예술가지.	번역완료	batch RowID 888-1087
985	Data/NPCData/095.EDT	18	480	That's why I am renting this place from Mr. Klaus. I've had my left eye on that leather shop in town, but there's just no convincing that cute little Angel to sell. Oh, maybe one day...my dreams will come true.	그래서 지금은 클라우스 씨한테 이곳을 빌려 쓰는 거야. 시내 가죽 가게를 계속 눈여겨보고 있는데, 귀여운 엔젤을 아무리 설득해도 팔 생각이 없더라고. 아, 언젠가는... 내 꿈도 이루어지겠지.	번역완료	batch RowID 888-1087
986	Data/NPCData/095.EDT	19	480	Oh, my...oh, my...stop my panting heart! The deed to Angel's leather shop. Can it be? Why, yes... of course I'll buy it from you. I'll give you everything I have for it.	어머나... 어머나... 두근거리는 내 심장 좀 누가 말려줘! 엔젤의 가죽 가게 소유권 증서잖아. 이게 정말? 어머, 그럼... 당연히 사지! 내가 가진 걸 전부 줄게.	번역완료	batch RowID 888-1087
987	Data/NPCData/095.EDT	20	480	Here you go... ten thousand dollars. Oh, I can't believe this! I will never, ever, forget you. You made my dreams come true. You sweetheart, you.	자... 1만 달러야. 어머, 믿을 수가 없어! 널 절대, 절대로 잊지 않을게. 내 꿈을 이뤄줬어. 정말 사랑스러운 사람이네.	번역완료	batch RowID 888-1087
988	Data/NPCData/095.EDT	21	480	I don't mean to be pushy... but I'll have to close the shop soon. I have to rush off home to feed my pussycats.	재촉하려는 건 아닌데... 곧 가게를 닫아야 해. 집에 서둘러 가서 우리 고양이들 밥 줘야 하거든.	번역완료	batch RowID 888-1087
989	Data/NPCData/095.EDT	22	480	You raving lunatic, you. You...you bully!	이 미친 인간! 이... 이 폭력배!	번역완료	batch RowID 888-1087
990	Data/NPCData/095.EDT	23	480	Oh! Oh! Oh my! What? Talk now? Are you crazy?	어머! 어머! 세상에! 뭐? 지금 얘기하자고? 미쳤어?	번역완료	batch RowID 888-1087
991	Data/NPCData/096.EDT	1	480	Micky O'Brien's the name! Pleasure to meet ya!	미키 오브라이언이네! 만나서 반갑구먼!	번역완료	batch RowID 888-1087
992	Data/NPCData/096.EDT	2	480	Aye, me favorite soldier!	오, 내가 좋아하는 군인 양반이군!	번역완료	batch RowID 888-1087
993	Data/NPCData/096.EDT	3	480	You ask me, there's not a problem that can't be cured by some fine Irish whiskey!	내가 보기에 좋은 아일랜드 위스키로 못 고칠 문제는 없다네!	번역완료	batch RowID 888-1087
994	Data/NPCData/096.EDT	4	480	Ye be comin' across any sea turtle eggs, ye be sure to let me know. There be a good market for those. Be right up there with the charmers from a black bear.	바다거북 알을 구하게 되면 꼭 내게 알려주게. 그거 시장이 꽤 좋아. 흑곰에서 나오는 인기품목만큼이나 값이 나가지.	번역완료	batch RowID 888-1087
995	Data/NPCData/096.EDT	5	480	Aye, no, there's nothin' I be needin'.	그래, 아니. 지금 필요한 건 없네.	번역완료	batch RowID 888-1087
996	Data/NPCData/096.EDT	6	480	Aye, too many Brits down here, I be telling ya. They drink up what's better left for a proper Irishman!	그래, 여기 영국놈들이 너무 많다니까. 제대로 된 아일랜드인이 마셔야 할 술을 죄다 축내고 있어!	번역완료	batch RowID 888-1087
997	Data/NPCData/096.EDT	7	480	Aye! No doubt yer not aware of me glowing reputation. You don't be lookin' to get on me bad side.	이봐! 내 화려한 평판을 모르는 모양이군. 괜히 내 눈 밖에 나는 짓은 하지 마.	번역완료	batch RowID 888-1087
998	Data/NPCData/096.EDT	8	480	Aye, it's not really me line a work.	그래, 이건 내 일이 아니야.	번역완료	batch RowID 888-1087
999	Data/NPCData/096.EDT	9	480	Aye, could ya stitch a wounded friend?	그래, 다친 친구 좀 꿰매줄 수 있겠나?	번역완료	batch RowID 888-1087
1000	Data/NPCData/096.EDT	10	480	Aye, so that's that then.	그래, 그럼 끝난 거군.	번역완료	batch RowID 888-1087
1001	Data/NPCData/096.EDT	11	480	Aye. Ya did owe me a couple of dollars, didn't ya?	그래. 자네 나한테 몇 달러 빚졌었지, 안 그런가?	번역완료	batch RowID 888-1087
1002	Data/NPCData/096.EDT	12	480	Ya got something for me.	내게 줄 게 있나 보군.	번역완료	batch RowID 888-1087
1003	Data/NPCData/096.EDT	13	480	Got me reputation to think of. You won't get a better dollar anywhere else.	내 평판도 생각해야지. 어디 가도 나보다 좋은 값은 못 받을 거야.	번역완료	batch RowID 888-1087
